dept,base,txt_path,meta_path,xml_path,txt_size,core_all,core_lead,climate_all,climate_lead,procedural,meta_hits,raw,score,score_norm,pct,tier
epa,04_30_2020_2020-06967,E:\2026_capstone\policy_data\epa_data\raw_text\04_30_2020_2020-06967.txt,E:\2026_capstone\policy_data\epa_data\meta\04_30_2020_2020-06967.json,E:\2026_capstone\policy_data\epa_data\xml\04_30_2020_2020-06967.xml,4816188,88,0,215,0,0,0,86.9429665381878,0.9999999999997407,0.13343238127546095,0.9084507042253521,Tier1_keep
doi,12_15_2022_2022-27087,E:\2026_capstone\policy_data\doi_data\raw_text\12_15_2022_2022-27087.txt,E:\2026_capstone\policy_data\doi_data\meta\12_15_2022_2022-27087.json,E:\2026_capstone\policy_data\doi_data\xml\12_15_2022_2022-27087.xml,278839,137,0,66,0,4,0,85.58383051595986,0.9999999999995921,0.09496023167632095,0.8946078431372549,Tier1_keep
fema,01_22_2024_2024-00677,E:\2026_capstone\policy_data\fema_data\raw_text\01_22_2024_2024-00677.txt,E:\2026_capstone\policy_data\fema_data\meta\01_22_2024_2024-00677.json,E:\2026_capstone\policy_data\fema_data\xml\01_22_2024_2024-00677.xml,694418,86,0,192,0,2,0,84.68685402480916,0.99999999999945,0.2817097962619072,0.9758064516129032,Tier1_keep
doi,10_02_2019_2019-20459,E:\2026_capstone\policy_data\doi_data\raw_text\10_02_2019_2019-20459.txt,E:\2026_capstone\policy_data\doi_data\meta\10_02_2019_2019-20459.json,E:\2026_capstone\policy_data\doi_data\xml\10_02_2019_2019-20459.xml,450014,131,0,70,0,2,0,83.92182918116987,0.9999999999992903,0.09307670449551332,0.8921568627450981,Tier1_keep
doi,08_31_2011_2011-21945,E:\2026_capstone\policy_data\doi_data\raw_text\08_31_2011_2011-21945.txt,E:\2026_capstone\policy_data\doi_data\meta\08_31_2011_2011-21945.json,E:\2026_capstone\policy_data\doi_data\xml\08_31_2011_2011-21945.xml,190431,144,0,15,0,0,0,83.75684505892272,0.9999999999992502,0.09288972986911,0.8897058823529411,Tier1_keep
doi,06_04_2024_2024-11645,E:\2026_capstone\policy_data\doi_data\raw_text\06_04_2024_2024-11645.txt,E:\2026_capstone\policy_data\doi_data\meta\06_04_2024_2024-11645.json,E:\2026_capstone\policy_data\doi_data\xml\06_04_2024_2024-11645.xml,536429,70,0,215,0,1,0,82.86723987379882,0.9999999999989913,0.09188155044632994,0.8872549019607843,Tier1_keep
doi,01_15_2021_2021-00484,E:\2026_capstone\policy_data\doi_data\raw_text\01_15_2021_2021-00484.txt,E:\2026_capstone\policy_data\doi_data\meta\01_15_2021_2021-00484.json,E:\2026_capstone\policy_data\doi_data\xml\01_15_2021_2021-00484.xml,196441,134,0,34,0,0,0,82.32319032396731,0.9999999999987907,0.09126498528879155,0.8848039215686274,Tier1_keep
usda,12_12_2014_2014-28941,E:\2026_capstone\policy_data\usda_data\raw_text\12_12_2014_2014-28941.txt,E:\2026_capstone\policy_data\usda_data\meta\12_12_2014_2014-28941.json,E:\2026_capstone\policy_data\usda_data\xml\12_12_2014_2014-28941.xml,173009,145,0,3,0,1,0,80.8040557494704,0.9999999999979936,0.1357894471264738,0.9925650557620818,Tier1_keep
epa,05_16_2024_2024-07002,E:\2026_capstone\policy_data\epa_data\raw_text\05_16_2024_2024-07002.txt,E:\2026_capstone\policy_data\epa_data\meta\05_16_2024_2024-07002.json,E:\2026_capstone\policy_data\epa_data\xml\05_16_2024_2024-07002.xml,2677306,24,0,331,0,0,0,79.67079989171594,0.9999999999970728,0.12197353873925018,0.9014084507042254,Tier1_keep
doi,05_03_2024_2024-09136,E:\2026_capstone\policy_data\doi_data\raw_text\05_03_2024_2024-09136.txt,E:\2026_capstone\policy_data\doi_data\meta\05_03_2024_2024-09136.json,E:\2026_capstone\policy_data\doi_data\xml\05_03_2024_2024-09136.xml,319854,141,0,10,0,1,0,78.36931213669031,0.9999999999954827,0.08678410017790227,0.8823529411764706,Tier1_keep
doi,12_07_2010_2010-29925,E:\2026_capstone\policy_data\doi_data\raw_text\12_07_2010_2010-29925.txt,E:\2026_capstone\policy_data\doi_data\meta\12_07_2010_2010-29925.json,E:\2026_capstone\policy_data\doi_data\xml\12_07_2010_2010-29925.xml,367991,133,0,19,0,0,0,76.66981358746752,0.9999999999920401,0.08485807783110991,0.8799019607843137,Tier1_keep
epa,04_22_2024_2024-06809,E:\2026_capstone\policy_data\epa_data\raw_text\04_22_2024_2024-06809.txt,E:\2026_capstone\policy_data\epa_data\meta\04_22_2024_2024-06809.json,E:\2026_capstone\policy_data\epa_data\xml\04_22_2024_2024-06809.xml,2461603,47,0,250,0,0,0,75.09240356624906,0.9999999999865332,0.11475930326964033,0.8943661971830986,Tier1_keep
doi,08_17_2016_2016-19528,E:\2026_capstone\policy_data\doi_data\raw_text\08_17_2016_2016-19528.txt,E:\2026_capstone\policy_data\doi_data\meta\08_17_2016_2016-19528.json,E:\2026_capstone\policy_data\doi_data\xml\08_17_2016_2016-19528.xml,203052,33,0,253,0,0,0,74.75883217612032,0.9999999999849496,0.08269238436567995,0.8774509803921569,Tier1_keep
epa,08_15_2016_2016-18399,E:\2026_capstone\policy_data\epa_data\raw_text\08_15_2016_2016-18399.txt,E:\2026_capstone\policy_data\epa_data\meta\08_15_2016_2016-18399.json,E:\2026_capstone\policy_data\epa_data\xml\08_15_2016_2016-18399.xml,452030,7,0,326,0,0,0,74.38158907185398,0.9999999999829328,0.11363926411766612,0.8873239436619719,Tier1_keep
doi,02_12_2024_2024-02182,E:\2026_capstone\policy_data\doi_data\raw_text\02_12_2024_2024-02182.txt,E:\2026_capstone\policy_data\doi_data\meta\02_12_2024_2024-02182.json,E:\2026_capstone\policy_data\doi_data\xml\02_12_2024_2024-02182.xml,331896,143,0,10,0,6,0,73.8886773464644,0.999999999979885,0.08170624780919214,0.875,Tier1_keep
doi,12_21_2021_2021-27157,E:\2026_capstone\policy_data\doi_data\raw_text\12_21_2021_2021-27157.txt,E:\2026_capstone\policy_data\doi_data\meta\12_21_2021_2021-27157.json,E:\2026_capstone\policy_data\doi_data\xml\12_21_2021_2021-27157.xml,265182,68,0,169,0,1,0,73.71011871534134,0.9999999999786515,0.0815038893465074,0.8725490196078431,Tier1_keep
doe,10_08_2020_2020-22147,E:\2026_capstone\policy_data\doe_data\raw_text\10_08_2020_2020-22147.txt,E:\2026_capstone\policy_data\doe_data\meta\10_08_2020_2020-22147.json,E:\2026_capstone\policy_data\doe_data\xml\10_08_2020_2020-22147.xml,279775,117,0,41,0,0,0,73.46095342249168,0.9999999999768028,0.3222332304806657,0.9541984732824428,Tier1_keep
fema,08_19_2025_2025-15716,E:\2026_capstone\policy_data\fema_data\raw_text\08_19_2025_2025-15716.txt,E:\2026_capstone\policy_data\fema_data\meta\08_19_2025_2025-15716.json,E:\2026_capstone\policy_data\fema_data\xml\08_19_2025_2025-15716.xml,167878,74,0,141,0,0,0,73.15491387579002,0.9999999999743114,0.2435247790753981,0.967741935483871,Tier1_keep
usda,04_25_2024_2024-08098,E:\2026_capstone\policy_data\usda_data\raw_text\04_25_2024_2024-08098.txt,E:\2026_capstone\policy_data\usda_data\meta\04_25_2024_2024-08098.json,E:\2026_capstone\policy_data\usda_data\xml\04_25_2024_2024-08098.xml,1139975,139,0,1,0,0,0,73.08169537890429,0.9999999999736766,0.12273499010299822,0.9888475836431226,Tier1_keep
doi,10_05_2023_2023-21978,E:\2026_capstone\policy_data\doi_data\raw_text\10_05_2023_2023-21978.txt,E:\2026_capstone\policy_data\doi_data\meta\10_05_2023_2023-21978.json,E:\2026_capstone\policy_data\doi_data\xml\10_05_2023_2023-21978.xml,206900,126,0,11,0,1,0,71.47999652684882,0.9999999999551037,0.07897651727368137,0.8700980392156863,Tier1_keep
doi,11_21_2016_2016-27751,E:\2026_capstone\policy_data\doi_data\raw_text\11_21_2016_2016-27751.txt,E:\2026_capstone\policy_data\doi_data\meta\11_21_2016_2016-27751.json,E:\2026_capstone\policy_data\doi_data\xml\11_21_2016_2016-27751.xml,414508,111,0,62,0,3,0,70.48403624405202,0.9999999999374265,0.07784780683020288,0.8676470588235294,Tier1_keep
doi,04_30_2015_2015-09200,E:\2026_capstone\policy_data\doi_data\raw_text\04_30_2015_2015-09200.txt,E:\2026_capstone\policy_data\doi_data\meta\04_30_2015_2015-09200.json,E:\2026_capstone\policy_data\doi_data\xml\04_30_2015_2015-09200.xml,320707,118,0,21,0,0,0,69.26648801204762,0.9999999999061036,0.0764679732880028,0.8651960784313726,Tier1_keep
doi,05_04_2023_2023-09219,E:\2026_capstone\policy_data\doi_data\raw_text\05_04_2023_2023-09219.txt,E:\2026_capstone\policy_data\doi_data\meta\05_04_2023_2023-09219.json,E:\2026_capstone\policy_data\doi_data\xml\05_04_2023_2023-09219.xml,254323,89,0,85,0,0,0,67.96515452258845,0.9999999998551108,0.07499318686792975,0.8627450980392157,Tier1_keep
epa,04_18_2024_2024-06214,E:\2026_capstone\policy_data\epa_data\raw_text\04_18_2024_2024-06214.txt,E:\2026_capstone\policy_data\epa_data\meta\04_18_2024_2024-06214.json,E:\2026_capstone\policy_data\epa_data\xml\04_18_2024_2024-06214.xml,2882236,42,0,225,0,0,0,67.07448608221497,0.9999999998050273,0.10212537195531159,0.8802816901408451,Tier1_keep
doi,07_08_2014_2014-14615,E:\2026_capstone\policy_data\doi_data\raw_text\07_08_2014_2014-14615.txt,E:\2026_capstone\policy_data\doi_data\meta\07_08_2014_2014-14615.json,E:\2026_capstone\policy_data\doi_data\xml\07_08_2014_2014-14615.xml,537319,56,0,180,0,2,0,66.71924449152917,0.9999999997805173,0.07358121122193091,0.8602941176470589,Tier1_keep
usda,12_17_2019_2019-26872,E:\2026_capstone\policy_data\usda_data\raw_text\12_17_2019_2019-26872.txt,E:\2026_capstone\policy_data\usda_data\meta\12_17_2019_2019-26872.json,E:\2026_capstone\policy_data\usda_data\xml\12_17_2019_2019-26872.xml,158671,118,0,8,0,2,0,65.88433396698143,0.9999999997100883,0.11056803068570796,0.9851301115241635,Tier1_keep
doe,06_11_2024_2024-10872,E:\2026_capstone\policy_data\doe_data\raw_text\06_11_2024_2024-10872.txt,E:\2026_capstone\policy_data\doe_data\meta\06_11_2024_2024-10872.json,E:\2026_capstone\policy_data\doe_data\xml\06_11_2024_2024-10872.xml,2856099,104,0,67,0,1,0,65.47146004046287,0.9999999996673132,0.2871876703231684,0.950381679389313,Tier1_keep
epa,10_25_2016_2016-21203,E:\2026_capstone\policy_data\epa_data\raw_text\10_25_2016_2016-21203.txt,E:\2026_capstone\policy_data\epa_data\meta\10_25_2016_2016-21203.json,E:\2026_capstone\policy_data\epa_data\xml\10_25_2016_2016-21203.xml,5785735,43,0,216,0,0,0,64.27259463428629,0.9999999995038775,0.09771039709758512,0.8732394366197183,Tier1_keep
doi,07_10_2014_2014-15725,E:\2026_capstone\policy_data\doi_data\raw_text\07_10_2014_2014-15725.txt,E:\2026_capstone\policy_data\doi_data\meta\07_10_2014_2014-15725.json,E:\2026_capstone\policy_data\doi_data\xml\07_10_2014_2014-15725.xml,531248,71,0,120,0,0,0,64.05626226465233,0.9999999994667803,0.07056328379832634,0.8578431372549019,Tier1_keep
epa,08_24_2012_2012-19793,E:\2026_capstone\policy_data\epa_data\raw_text\08_24_2012_2012-19793.txt,E:\2026_capstone\policy_data\epa_data\meta\08_24_2012_2012-19793.json,E:\2026_capstone\policy_data\epa_data\xml\08_24_2012_2012-19793.xml,231783,110,0,12,0,0,0,63.64706091926385,0.9999999993888551,0.09672473591983823,0.8661971830985915,Tier1_keep
doe,05_16_2012_2012-10650,E:\2026_capstone\policy_data\doe_data\raw_text\05_16_2012_2012-10650.txt,E:\2026_capstone\policy_data\doe_data\meta\05_16_2012_2012-10650.json,E:\2026_capstone\policy_data\doe_data\xml\05_16_2012_2012-10650.xml,561195,10,0,271,0,0,0,63.60699270131176,0.9999999993806379,0.2790092666157587,0.9465648854961832,Tier1_keep
usda,05_22_1997_97-13534,E:\2026_capstone\policy_data\usda_data\raw_text\05_22_1997_97-13534.txt,E:\2026_capstone\policy_data\usda_data\meta\05_22_1997_97-13534.json,,264937,116,0,3,0,1,0,63.56244629097518,0.9999999993713724,0.10664293765388157,0.9814126394052045,Tier1_keep
epa,11_18_2024_2024-26643,E:\2026_capstone\policy_data\epa_data\raw_text\11_18_2024_2024-26643.txt,E:\2026_capstone\policy_data\epa_data\meta\11_18_2024_2024-26643.json,E:\2026_capstone\policy_data\epa_data\xml\11_18_2024_2024-26643.xml,794014,109,0,25,0,0,0,63.16601302069293,0.9999999992825641,0.0959667428223102,0.8591549295774648,Tier1_keep
doe,05_20_2024_2024-08543,E:\2026_capstone\policy_data\doe_data\raw_text\05_20_2024_2024-08543.txt,E:\2026_capstone\policy_data\doe_data\meta\05_20_2024_2024-08543.json,E:\2026_capstone\policy_data\doe_data\xml\05_20_2024_2024-08543.xml,471175,5,0,273,3,0,0,62.8987478325932,0.9999999992157156,0.2759025817527678,0.9427480916030534,Tier1_keep
doe,10_25_2022_2022-22257,E:\2026_capstone\policy_data\doe_data\raw_text\10_25_2022_2022-22257.txt,E:\2026_capstone\policy_data\doe_data\meta\10_25_2022_2022-22257.json,E:\2026_capstone\policy_data\doe_data\xml\10_25_2022_2022-22257.xml,404042,5,0,270,3,0,0,62.59081829566493,0.9999999991309376,0.27455186242743934,0.9389312977099237,Tier1_keep
doi,04_13_2010_2010-1904,E:\2026_capstone\policy_data\doi_data\raw_text\04_13_2010_2010-1904.txt,E:\2026_capstone\policy_data\doi_data\meta\04_13_2010_2010-1904.json,E:\2026_capstone\policy_data\doi_data\xml\04_13_2010_2010-1904.xml,884139,101,0,43,0,0,0,62.50910786664901,0.9999999991069417,0.06880991134275395,0.8553921568627451,Tier1_keep
doi,04_09_2014_2014-07415,E:\2026_capstone\policy_data\doi_data\raw_text\04_09_2014_2014-07415.txt,E:\2026_capstone\policy_data\doi_data\meta\04_09_2014_2014-07415.json,E:\2026_capstone\policy_data\doi_data\xml\04_09_2014_2014-07415.xml,326967,114,0,0,0,0,0,62.42750796843473,0.9999999990823172,0.06871743510761473,0.8529411764705882,Tier1_keep
usda,06_08_2000_00-13934,E:\2026_capstone\policy_data\usda_data\raw_text\06_08_2000_00-13934.txt,E:\2026_capstone\policy_data\usda_data\meta\06_08_2000_00-13934.json,E:\2026_capstone\policy_data\usda_data\xml\06_08_2000_00-13934.xml,257622,87,0,63,0,0,0,61.97485479275447,0.9999999989328614,0.10395915394141049,0.9776951672862454,Tier1_keep
doi,09_18_2012_2012-19561,E:\2026_capstone\policy_data\doi_data\raw_text\09_18_2012_2012-19561.txt,E:\2026_capstone\policy_data\doi_data\meta\09_18_2012_2012-19561.json,E:\2026_capstone\policy_data\doi_data\xml\09_18_2012_2012-19561.xml,1155117,93,0,60,0,0,0,61.30972816402007,0.999999998667989,0.06745066798793678,0.8504901960784313,Tier1_keep
doi,08_26_2016_2016-20352,E:\2026_capstone\policy_data\doi_data\raw_text\08_26_2016_2016-20352.txt,E:\2026_capstone\policy_data\doi_data\meta\08_26_2016_2016-20352.json,E:\2026_capstone\policy_data\doi_data\xml\08_26_2016_2016-20352.xml,360857,91,0,47,0,0,0,59.9166166938558,0.9999999978807541,0.06587187062777652,0.8480392156862745,Tier2_review
usda,09_15_2025_2025-17742,E:\2026_capstone\policy_data\usda_data\raw_text\09_15_2025_2025-17742.txt,E:\2026_capstone\policy_data\usda_data\meta\09_15_2025_2025-17742.json,E:\2026_capstone\policy_data\usda_data\xml\09_15_2025_2025-17742.xml,103358,25,0,188,6,0,0,59.69011601380783,0.9999999977145555,0.10009686019074465,0.9739776951672863,Tier1_keep
doi,11_17_2025_2025-19982,E:\2026_capstone\policy_data\doi_data\raw_text\11_17_2025_2025-19982.txt,E:\2026_capstone\policy_data\doi_data\meta\11_17_2025_2025-19982.json,E:\2026_capstone\policy_data\doi_data\xml\11_17_2025_2025-19982.xml,229670,103,0,9,0,0,0,59.12112780241485,0.9999999972372591,0.06497035212854566,0.8455882352941176,Tier2_review
doi,10_01_2013_2013-23124,E:\2026_capstone\policy_data\doi_data\raw_text\10_01_2013_2013-23124.txt,E:\2026_capstone\policy_data\doi_data\meta\10_01_2013_2013-23124.json,E:\2026_capstone\policy_data\doi_data\xml\10_01_2013_2013-23124.xml,347182,41,0,175,0,2,0,58.46743486142047,0.9999999965646429,0.06422952936475373,0.8431372549019608,Tier2_review
doi,12_29_2017_2017-28211,E:\2026_capstone\policy_data\doi_data\raw_text\12_29_2017_2017-28211.txt,E:\2026_capstone\policy_data\doi_data\meta\12_29_2017_2017-28211.json,E:\2026_capstone\policy_data\doi_data\xml\12_29_2017_2017-28211.xml,200689,103,0,4,0,0,0,58.29517517582086,0.9999999963616117,0.06403430942527924,0.8406862745098039,Tier2_review
hud,05_18_2023_2023-10598,E:\2026_capstone\policy_data\hud_data\raw_text\05_18_2023_2023-10598.txt,E:\2026_capstone\policy_data\hud_data\meta\05_18_2023_2023-10598.json,E:\2026_capstone\policy_data\hud_data\xml\05_18_2023_2023-10598.xml,323759,52,0,141,0,1,0,58.28612748443885,0.9999999963506223,0.24344330152045124,0.9705882352941176,Tier1_keep
doi,12_15_2010_2010-30571,E:\2026_capstone\policy_data\doi_data\raw_text\12_15_2010_2010-30571.txt,E:\2026_capstone\policy_data\doi_data\meta\12_15_2010_2010-30571.json,E:\2026_capstone\policy_data\doi_data\xml\12_15_2010_2010-30571.xml,306300,95,0,27,0,0,0,58.07238050088517,0.999999996081121,0.06378181875803582,0.8382352941176471,Tier2_review
doi,11_30_2023_2023-26206,E:\2026_capstone\policy_data\doi_data\raw_text\11_30_2023_2023-26206.txt,E:\2026_capstone\policy_data\doi_data\meta\11_30_2023_2023-26206.json,E:\2026_capstone\policy_data\doi_data\xml\11_30_2023_2023-26206.xml,359241,67,0,103,0,1,0,57.960778624496434,0.9999999959325905,0.06365534162278498,0.8357843137254902,Tier2_review
doi,09_28_2018_2018-20689,E:\2026_capstone\policy_data\doi_data\raw_text\09_28_2018_2018-20689.txt,E:\2026_capstone\policy_data\doi_data\meta\09_28_2018_2018-20689.json,E:\2026_capstone\policy_data\doi_data\xml\09_28_2018_2018-20689.xml,241664,103,0,4,0,0,0,57.90515583058558,0.9999999958564736,0.06359230494404682,0.8333333333333334,Tier2_review
hud,11_27_2023_2023-25875,E:\2026_capstone\policy_data\hud_data\raw_text\11_27_2023_2023-25875.txt,E:\2026_capstone\policy_data\hud_data\meta\11_27_2023_2023-25875.json,E:\2026_capstone\policy_data\hud_data\xml\11_27_2023_2023-25875.xml,319420,50,0,143,0,1,0,57.656846053642056,0.9999999954989209,0.24072868427511612,0.9411764705882353,Tier1_keep
fema,08_29_2023_2023-18457,E:\2026_capstone\policy_data\fema_data\raw_text\08_29_2023_2023-18457.txt,E:\2026_capstone\policy_data\fema_data\meta\08_29_2023_2023-18457.json,E:\2026_capstone\policy_data\fema_data\xml\08_29_2023_2023-18457.xml,432234,60,0,125,0,2,0,57.473497027515904,0.9999999952152514,0.19159985021500248,0.9596774193548387,Tier1_keep
epa,10_26_2015_2015-26594,E:\2026_capstone\policy_data\epa_data\raw_text\10_26_2015_2015-26594.txt,E:\2026_capstone\policy_data\epa_data\meta\10_26_2015_2015-26594.json,E:\2026_capstone\policy_data\epa_data\xml\10_26_2015_2015-26594.xml,1407882,91,0,46,0,0,0,56.94175903429984,0.9999999942873701,0.08615910916885655,0.852112676056338,Tier1_keep
doi,10_25_2024_2024-23786,E:\2026_capstone\policy_data\doi_data\raw_text\10_25_2024_2024-23786.txt,E:\2026_capstone\policy_data\doi_data\meta\10_25_2024_2024-23786.json,E:\2026_capstone\policy_data\doi_data\xml\10_25_2024_2024-23786.xml,342876,75,0,70,0,0,0,56.307890963621695,0.9999999929433612,0.06178214286481137,0.8308823529411765,Tier2_review
doi,12_18_2020_2020-28033,E:\2026_capstone\policy_data\doi_data\raw_text\12_18_2020_2020-28033.txt,E:\2026_capstone\policy_data\doi_data\meta\12_18_2020_2020-28033.json,E:\2026_capstone\policy_data\doi_data\xml\12_18_2020_2020-28033.xml,105247,98,0,1,0,0,0,56.15562864945771,0.9999999925759633,0.06160958571859417,0.8284313725490197,Tier2_review
doi,08_05_2016_2016-18117,E:\2026_capstone\policy_data\doi_data\raw_text\08_05_2016_2016-18117.txt,E:\2026_capstone\policy_data\doi_data\meta\08_05_2016_2016-18117.json,E:\2026_capstone\policy_data\doi_data\xml\08_05_2016_2016-18117.xml,198717,98,0,6,0,0,0,55.97523503824524,0.9999999921158521,0.061405147693876415,0.8259803921568627,Tier2_review
doe,05_30_2023_2023-10849,E:\2026_capstone\policy_data\doe_data\raw_text\05_30_2023_2023-10849.txt,E:\2026_capstone\policy_data\doe_data\meta\05_30_2023_2023-10849.json,E:\2026_capstone\policy_data\doe_data\xml\05_30_2023_2023-10849.xml,633611,7,0,244,0,0,0,55.957571295899825,0.999999992069294,0.2454554171768926,0.9351145038167938,Tier1_keep
epa,05_07_2010_2010-8159,E:\2026_capstone\policy_data\epa_data\raw_text\05_07_2010_2010-8159.txt,E:\2026_capstone\policy_data\epa_data\meta\05_07_2010_2010-8159.json,E:\2026_capstone\policy_data\epa_data\xml\05_07_2010_2010-8159.xml,2864777,27,0,206,0,0,0,55.602541649121335,0.9999999910729563,0.08404888784355709,0.8450704225352113,Tier2_review
epa,10_15_2012_2012-21972,E:\2026_capstone\policy_data\epa_data\raw_text\10_15_2012_2012-21972.txt,E:\2026_capstone\policy_data\epa_data\meta\10_15_2012_2012-21972.json,E:\2026_capstone\policy_data\epa_data\xml\10_15_2012_2012-21972.xml,4443666,28,0,205,0,0,0,55.10465352419036,0.9999999894613655,0.08326435939397855,0.8380281690140845,Tier2_review
doe,12_18_2023_2023-25514,E:\2026_capstone\policy_data\doe_data\raw_text\12_18_2023_2023-25514.txt,E:\2026_capstone\policy_data\doe_data\meta\12_18_2023_2023-25514.json,E:\2026_capstone\policy_data\doe_data\xml\12_18_2023_2023-25514.xml,1178056,9,0,239,0,0,0,54.77350741293034,0.9999999882314582,0.24026157320497488,0.9312977099236641,Tier1_keep
doe,12_06_2024_2024-27982,E:\2026_capstone\policy_data\doe_data\raw_text\12_06_2024_2024-27982.txt,E:\2026_capstone\policy_data\doe_data\meta\12_06_2024_2024-27982.json,E:\2026_capstone\policy_data\doe_data\xml\12_06_2024_2024-27982.xml,1609884,106,0,9,0,2,0,54.71745741733111,0.9999999880095157,0.24001571237266994,0.9274809160305344,Tier1_keep
